KPM ind_msg latency,UE ID type,gNB,amf_ue_ngap_id,ran_ue_id,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbTotDl,RRU.PrbTotUl
1742086894947545,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742086895948137,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742086896947691,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086897948401,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086898948352,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742086899948415,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742086900948277,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086901949485,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086902948527,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742086903948039,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742086904948024,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086905948710,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086906949097,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086907948560,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086908948077,0,20,1,0,0,0.000000,0.000000,0.000000,60,55,1
1742086909948038,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742086910948348,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086911948781,0,20,1,0,0,0.000000,0.000000,0.000000,60,55,1
1742086912949354,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086913948227,0,20,1,0,0,0.000000,0.000000,0.000000,55,60,1
1742086914948428,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086915948144,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742086916948474,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086917948679,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086918948914,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742086919947938,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086920949721,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086921948467,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742086922948894,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742086923948992,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086924948367,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742086925947863,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742086926947910,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086927948540,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086928948128,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742086929947944,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742086930949064,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086931948730,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086932950519,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086933948232,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742086934948300,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086935948033,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742086936948815,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086937948848,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086938951045,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086939947817,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086940949160,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086941948369,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086942949300,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086943948448,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742086944947914,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086945947858,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086946949149,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086947949690,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086948948955,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086949947953,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086950949401,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742086951948668,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086952949255,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086953947851,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086954949408,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086955948604,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086956948112,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742086957947785,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742086958947755,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086959947105,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742086960947893,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086961948072,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086962947943,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086963949567,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742086964949548,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742086965948377,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086966948894,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742086967949183,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086968948216,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086969948457,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086970947898,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742086971947054,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742086972948224,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086973949298,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086974948821,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086975947989,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742086976948781,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742086977948448,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086978949379,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086979947908,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742086980947722,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742086981949143,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086982949074,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086983948672,0,20,1,0,0,0.000000,0.000000,0.000000,60,55,1
1742086984948778,0,20,1,0,0,0.000000,0.000000,0.000000,55,60,1
1742086985948066,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086986949154,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086987949434,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086988948602,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086989949388,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086990949131,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742086991948226,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742086992948432,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086993948283,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086994948428,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086995949461,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086996948825,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742086997948157,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742086998948905,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742086999948526,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087000949867,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087001948725,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087002948385,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087003948320,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087004948053,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087005947586,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087006946898,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087007949406,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087008947944,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087009947983,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087010948549,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087011950506,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087012948128,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087013948163,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087014948830,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087015949045,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087016949519,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087017948676,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087018948781,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087019948303,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087020948535,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087021948696,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087022948380,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087023948511,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087024949734,0,20,1,0,0,0.000000,0.000000,0.000000,100,105,1
1742087025949826,0,20,1,0,0,0.000000,0.000000,0.000000,105,105,1
1742087026948138,0,20,1,0,0,0.000000,0.000000,0.000000,100,100,1
1742087027948683,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087028947597,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087029947889,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087030948626,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087031948806,0,20,1,0,0,0.000000,0.000000,0.000000,85,80,1
1742087032948981,0,20,1,0,0,0.000000,0.000000,0.000000,100,100,1
1742087033950086,0,20,1,0,0,0.000000,0.000000,0.000000,100,105,1
1742087034953804,0,20,1,0,0,0.000000,0.000000,0.000000,110,105,1
1742087035947864,0,20,1,0,0,0.000000,0.000000,0.000000,100,105,1
1742087036947960,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087037948768,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087038947639,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742087039946999,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087040947518,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087041946801,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087042949416,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087043948798,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087044948844,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087045948536,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087046948076,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087047948180,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087048948819,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087049949089,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087050948622,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087051948669,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087052948770,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087053949771,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087054948287,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087055949693,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087056947732,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087057949775,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087058948711,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087059948822,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087060948921,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087061949148,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087062948561,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087063949536,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087064949312,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087065947454,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087066949056,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087067948938,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087068948670,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087069949111,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087070949046,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087071947971,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087072948261,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087073947850,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087074947718,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087075947343,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087076947389,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087077948652,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087078947657,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742087079948682,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087080949030,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087081947724,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087082948526,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742087083949648,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087084949184,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087085948669,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087086949696,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087087949662,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087088950230,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087089948239,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087090948513,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087091948245,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087092949341,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087093949352,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087094948487,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087095949508,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087096949766,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087097947920,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087098949061,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087099947874,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087100947820,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087101948919,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087102948512,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087103948460,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087104949439,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087105948249,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087106947956,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087107948569,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087108949245,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087109947695,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087110949407,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087111948258,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087112948561,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087113948661,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087114949718,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087115949103,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087116947962,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087117948870,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087118949198,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087119948937,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087120949497,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087121947691,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087122949251,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087123948608,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087124947828,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087125948023,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087126949088,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087127949375,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087128949614,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087129948929,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087130948594,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087131950308,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087132948535,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087133947621,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087134949224,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087135949206,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087136949076,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087137947660,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087138948958,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087139948477,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087140949262,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087141949461,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087142947526,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087143949350,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087144949610,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087145949640,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087146948214,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087147948666,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087148949789,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087149948850,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087150948804,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087151948721,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087152950169,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087153949980,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087154948483,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087155949432,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087156950168,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087157949418,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087158949413,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087159949062,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087160948772,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087161948665,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742087162948304,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087163949713,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087164949940,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087165948215,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087166948599,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087167948496,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087168949498,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087169948618,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087170948728,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087171950350,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087172948555,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087173949429,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087174949147,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087175947932,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087176947972,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087177949611,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087178949696,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087179949588,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087180948635,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087181948370,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087182948375,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087183947609,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087184947967,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087185948140,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087186947795,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087187947841,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087188947530,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087189949241,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087190949381,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087191949402,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087192949030,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087193948460,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087194949722,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087195949547,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087196949248,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087197948421,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087198948104,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087199947806,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087200947814,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087201948831,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742087202947926,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087203948581,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087204948453,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087205947420,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087206947644,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087207947698,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087208947910,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087209949293,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087210948652,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087211948786,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087212947973,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087213948559,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087214947831,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087215948391,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087216948792,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087217948270,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087218947957,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087219949171,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087220947440,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087221949107,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087222947711,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087223947717,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087224948789,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087225949287,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087226950181,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087227949929,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087228948256,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087229949092,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087230947955,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087231950262,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087232949294,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087233947764,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087234950073,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087235949600,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087236948682,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087237948614,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087238948420,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087239948452,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087240950193,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087241948132,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087242948147,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087243948457,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087244947756,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087245947999,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087246950072,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087247948287,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087248947586,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087249948316,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742087250948526,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742087251949895,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087252949661,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087253949749,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087254949339,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087255947262,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087256949260,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742087257948568,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
